run,time,rmse_c0_imputation,rmse_c0_forecast,rmse_c0_overall,rmse_c1_imputation,rmse_c1_forecast,rmse_c1_overall,rmse_c2_imputation,rmse_c2_forecast,rmse_c2_overall
79,2050.8144369125366,0.5923514876669642,0.6147796228465758,0.6036347935071954,0.5906361898872804,0.5974580151106883,0.594046269028633,1.5980966101094367,1.592549977075133,1.595334343741703
80,1666.689151763916,0.6189566265779111,0.6115634350415537,0.6152826511832358,0.4884453182287298,0.49335896825285647,0.49090063743173495,1.2419180430093653,1.2528582301523261,1.2473830896111633
81,2032.2619805335999,0.6688615693542271,0.679641229712667,0.6742561513780927,0.5064012328378237,0.4935482639632361,0.5000360666292492,1.2617020014351716,1.2711790373903837,1.2664346224879601
82,2133.3936746120453,1.2169733562426561,1.2025164630940939,1.2097890230328499,0.7971113609393332,0.7906431918561191,0.7938939387335117,1.4662796744476398,1.4635385062792852,1.464914001253897
83,1708.4578521251678,0.6109443226686364,0.6240002748254289,0.6174864694034413,0.5168238774612202,0.5073348912422512,0.5121161426086848,1.2653788874821648,1.2625650496496519,1.263977134496438
84,1530.3232634067535,0.5989186820627,0.6151562390985353,0.607066459750449,0.48058293204218483,0.4934108321707388,0.48701913763071586,1.2228566048753917,1.2569339655474898,1.2399592766018892
85,2278.472810983658,0.6263966033960882,0.6222636361605363,0.6243399772933256,0.6820928431948813,0.5359595077963534,0.613619487876124,1.360481195557363,1.5182657878021744,1.4412884971998845
86,1736.418846130371,0.6514503852237614,0.7006893267525018,0.6764413238252809,0.5183101714906168,0.49386126496145155,0.5062714068328596,1.3069191849955666,1.305017224815908,1.3059715136987429
87,1568.4811460971832,0.7012844468864251,0.6531511058945851,0.6777201994988765,0.5010268251849479,0.49561023686784367,0.4983343274366321,1.2810982307995944,1.2909255183953037,1.2860059544021918
88,1521.3994278907776,0.5792832890058841,0.6060724217046873,0.5927874767253031,0.48145305260283533,0.49462204987830144,0.488061456524496,1.236895911430277,1.2576116062811775,1.2472644998626805
89,3823.4874079227448,0.6314979206036668,0.6153102023668887,0.6234818137629383,0.6277515452785044,0.5444301682275698,0.5876991031633358,1.319758209748464,1.270265711679918,1.2953254506397573
90,1681.9418799877167,0.6126721935023831,0.6469293367625393,0.6299803007588642,0.5127494310378292,0.5073213004194614,0.5100510417352859,1.2883809588911777,1.325847292561407,1.3071900038074293
91,1479.6138789653778,0.6004764161713468,0.6106266413853954,0.6055569856316824,0.4911024124506909,0.4933622123071117,0.4922300892568499,1.2126119717441668,1.2300178833864208,1.221318823700075
92,1303.082038640976,0.8558437972344616,0.622050100243385,0.7484955998090694,0.5493039873389833,0.5407616792245354,0.5450628736958477,1.4562347637797977,1.4595338187892586,1.4578800857448877
93,1588.4791502952576,0.7481634757529738,0.6436320745723542,0.6980200793457123,0.4893057929634884,0.497939060251231,0.493627853188214,1.2357807652873096,1.2543559652074663,1.2450740723736329
94,3117.3761324882507,0.6074483052349189,0.6092506528336191,0.6083473391089134,0.49725664075412795,0.5076127571852755,0.5024452501962903,1.3282863539698464,1.3230748534317907,1.325691282183863
95,2216.069619178772,0.6045763908730559,0.5999469155569868,0.6022733123642974,0.5317766117001599,0.533897492509329,0.5328348037797473,1.260920361128652,1.265326664205127,1.2631185706352832
96,1661.5548706054688,0.5775779628033046,0.6230107626996234,0.6006533059875704,0.4878029120235615,0.5097313514881863,0.4988534790971744,1.2409275613843038,1.3019323080469813,1.2717007680948718
97,1470.1157341003418,0.5908988095673231,0.6122236539763691,0.6016225058782965,0.5195172786617943,0.5029467632654339,0.5113249606068222,1.2587479658523664,1.2841082193326827,1.2714518207401602
98,2176.111742734909,0.5798990635072444,0.6000981001557463,0.5900535577111502,0.4977884708306815,0.4937069438277535,0.4957582651741474,1.295476043646719,1.278359595664165,1.286972936437007
99,1060.1793298721313,0.704603019020328,0.7196064798841628,0.7121208932137044,0.7362841268192928,0.7884536533684386,0.7627337922404399,1.3384943507833003,1.420933492852422,1.3802011524773683
